"State","County.Name","B_armed","B_unarmed","H_armed","H_unarmed","W_armed","W_unarmed","src.wapo","SortGADMintoPrevOrder","SortGADMintoGADMintoGADMorder","County.FIPS.Code","FIPS","DMA","WeaponsBlack.sum","WeaponsWhite.sum","AssaultsBlack.sum","AssaultsWhite.sum","county","CountyName","ID","TOT_POP","TOT_MALE","TOT_FEMALE","WA_TOT","BAC_TOT","H_TOT","Pct.Uninsured","Median.Income","Gini","Pct.Living.in.Poverty","Pct.HS.Education","PercentSlaveOwningFarms","NSlavesPerCounty","ID.1","FBIDataToRight","VictimsOfHateCrimes","MURDER","AGASSLT","USPSDToRight","BlackArmed","BlackUnarmed","HispanicArmed","HispanicUnarmed","WhiteArmed","WhiteUnarmed","State.1","RandID","SouthernLawCenterDataToRight","Arson","Assault","Bombing","Cross.Burnings","Harassment","Intelligence","Intimidation","Leafletting","Legal.Developments","Murder","Rally","Threat","Vandalism","BayesianPosterior","ModelID","m.log.RR_Black_Unarmed_Versus_White_Unarmed","sd.log.RR_Black_Unarmed_Versus_White_Unarmed"
"NM","Socorro County",0,0,1,0,0,0,"wapo",1824,1901,35053,35053,49,0,1,0,39,"Socorro","Socorro","NMSocorro",17866,9172,8694,14936,264,8664,25.7,31254,0.486,27.4,79.7,NA,NA,"NM053","FBIDataToRight",NA,0,25,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.54166969685019,1.23637328381231
"NM","Taos County",0,0,1,0,0,0,"wapo",1825,1902,35055,35055,49,0,5,0,11,"Taos","Taos","NMTaos",32937,16211,16726,29210,358,18381,25,32940,0.465,18.6,88.3,NA,NA,"NM055","FBIDataToRight",NA,2,42,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.6814604967711,1.14758157420879
"NM","Valencia County",0,0,0,1,0,0,"wapo",1828,1905,35061,35061,49,0,8,0,119,"Valencia","Valencia","NMValencia",76569,38576,37993,69538,1720,44605,22.1,40552,0.43,22.5,80.1,NA,NA,"NM061","FBIDataToRight",NA,4,47,"USPSDToRight",0,0,1,0,0,0,"NM",29,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",187,1.82050331902406,1.14166065136305
"NV","Carson City",0,0,0,0,1,0,"wapo",1764,1841,32510,32510,114,1,16,3,110,"Carson City","CarsonCity","NVCarsonCity",55274,28688,26586,49997,1389,11777,24,49386,0.442,15.1,88,NA,NA,"NV510","FBIDataToRight",NA,0,135,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.15571544711454,1.07670366974854
"NV","Clark County",2,1,4,1,8,0,"wapo",1749,1826,32003,32003,52,337,742,1176,1997,"Clark","Clark","NVClark",1951269,982193,969076,1445825,245246,568644,25.4,51427,0.434,15,83.5,NA,NA,"NV003","FBIDataToRight",33,85,3849,"USPSDToRight",3,1,5,0,2,0,"NV",30,"SouthernLawCenterDataToRight",0,1,0,0,0,0,0,1,2,0,1,0,0,"BayesianPosterior",188,1.85315987926211,0.874348275445846
"NV","Douglas County",0,0,0,0,1,0,"wapo",1750,1827,32005,32005,114,1,7,1,15,"Douglas","Douglas","NVDouglas",46997,23481,23516,43747,425,5103,20.9,57176,0.465,9.3,91.2,NA,NA,"NV005","FBIDataToRight",NA,0,27,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.15317910115815,1.11990975719342
"NV","Lyon County",0,0,0,0,1,0,"wapo",1757,1834,32019,32019,114,0,15,1,29,"Lyon","Lyon","NVLyon",51980,26178,25802,47431,814,7674,24.9,47108,0.395,11.4,85.8,NA,NA,"NV019","FBIDataToRight",NA,1,28,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.18449185206547,1.06316190254048
"NV","Washoe County",1,0,1,0,1,0,"wapo",1762,1839,32031,32031,114,17,118,71,420,"Washoe","Washoe","NVWashoe",421407,212744,208663,363861,14117,93724,24.6,50839,0.456,15.3,86.4,NA,NA,"NV031","FBIDataToRight",NA,24,614,"USPSDToRight",1,0,0,0,0,0,"NV",30,"SouthernLawCenterDataToRight",0,1,0,0,0,0,0,0,2,0,0,0,1,"BayesianPosterior",189,1.98159949660826,1.02421627593395
"NY","Albany County",0,0,0,0,1,0,"wapo",1829,1906,36001,36001,55,56,61,167,109,"Albany","Albany","NYAlbany",304204,147076,157128,241268,44628,14917,10.2,53783,0.449,13.2,90.7,NA,NA,"NY001","FBIDataToRight",1,6,356,"USPSDToRight",1,0,0,0,1,0,"NY",31,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,2,0,0,0,1,"BayesianPosterior",190,1.81635106944512,0.955344498768514
"NY","Bronx County",1,0,0,0,0,0,"wapo",1831,1908,36005,36005,1,NA,NA,NA,NA,"Bronx","Bronx","NYBronx",1385108,649633,735475,630493,642204,741413,17,32674,0.482,30,68.8,NA,NA,"NY005","FBIDataToRight",NA,56,3390,"USPSDToRight",0,1,0,0,0,0,"NY",31,"SouthernLawCenterDataToRight",0,1,0,0,3,0,4,0,4,0,0,0,11,"BayesianPosterior",191,2.73612242176557,1.17000049563814
"NY","Dutchess County",0,0,0,0,1,0,"wapo",1842,1919,36027,36027,1,22,24,105,110,"Dutchess","Dutchess","NYDutchess",297488,148112,149376,247729,35057,31267,10.9,68831,0.42,8.2,89.1,NA,NA,"NY027","FBIDataToRight",2,7,197,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.85882855322247,1.0101513959935
"NY","Erie County",0,0,0,0,1,0,"wapo",1843,1920,36029,36029,44,237,148,620,491,"Erie","Erie","NYErie",919040,442971,476069,746807,135610,41731,10,46773,0.458,14.3,88.4,NA,NA,"NY029","FBIDataToRight",14,19,1312,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.44334659488047,1.01325900435152
"NY","Franklin County",0,0,0,0,1,0,"wapo",1845,1922,36033,36033,91,1,12,5,22,"Franklin","Franklin","NYFranklin",51599,28336,23263,43705,3400,1506,16.1,41062,0.42,16.1,83.3,NA,NA,"NY033","FBIDataToRight",1,1,23,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.19385230905739,1.13501084668299
"NY","Kings County",3,1,0,0,2,0,"wapo",1852,1929,36047,36047,1,NA,NA,NA,NA,"Kings","Kings","NYKings",2504700,1181378,1323322,1240321,945457,496285,16.2,42047,0.499,22.9,77.8,NA,NA,"NY047","FBIDataToRight",NA,101,6168,"USPSDToRight",1,0,1,0,0,0,"NY",31,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",193,2.57531294200703,1.03287123612082
"NY","Monroe County",0,0,0,0,2,0,"wapo",1856,1934,36055,36055,77,151,104,527,269,"Monroe","Monroe","NYMonroe",744344,359108,385236,581941,128797,54005,10,49564,0.452,15.1,88.4,NA,NA,"NY055","FBIDataToRight",1,16,962,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.03292596088423,0.987386408493241
"NY","Onondaga County",1,0,0,0,0,0,"wapo",1862,1940,36067,36067,80,133,83,377,226,"Onondaga","Onondaga","NYOnondaga",467026,224861,242165,383096,60625,18829,11.8,50298,0.453,14.1,89.3,NA,NA,"NY067","FBIDataToRight",NA,17,704,"USPSDToRight",0,0,0,0,2,0,"NY",31,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,0,0,0,0,1,"BayesianPosterior",197,2.37340362571524,1.12544406414218
"NY","Orange County",0,0,0,0,1,0,"wapo",1864,1942,36071,36071,1,34,68,105,202,"Orange","Orange","NYOrange",372813,186289,186524,309719,47157,67185,11.9,65512,0.408,11.4,86.7,NA,NA,"NY071","FBIDataToRight",NA,7,301,"USPSDToRight",1,0,0,0,0,0,"NY",31,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,1,0,0,0,0,1,"BayesianPosterior",199,1.95724803185448,1.01128857846471
"NY","Orleans County",0,0,0,0,1,0,"wapo",1865,1943,36073,36073,44,0,4,2,24,"Orleans","Orleans","NYOrleans",42883,21233,21650,39072,3036,1757,13,44783,0.384,14,84.2,NA,NA,"NY073","FBIDataToRight",NA,2,44,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.13573787647337,1.15897147755203
"NY","Oswego County",0,0,0,0,1,0,"wapo",1866,1944,36075,36075,80,3,42,3,92,"Oswego","Oswego","NYOswego",122109,60859,61250,118319,1607,2552,11.6,44371,0.42,16.9,86.3,NA,NA,"NY075","FBIDataToRight",NA,0,99,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.52576349029982,1.03499358969662
"NY","Queens County",1,0,0,0,1,0,"wapo",1869,1947,36081,36081,1,NA,NA,NA,NA,"Queens","Queens","NYQueens",2230722,1079803,1150919,1130036,502728,613750,20.7,52486,0.433,15.1,80,NA,NA,"NY081","FBIDataToRight",NA,90,5474,"USPSDToRight",0,0,0,1,0,0,"NY",31,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",200,2.74584067276229,0.952803699565333
"NY","Rensselaer County",2,0,0,0,0,0,"wapo",1870,1948,36083,36083,55,18,18,63,98,"Rensselaer","Rensselaer","NYRensselaer",159429,78709,80720,141023,13046,6080,10.8,51720,0.412,13.5,89.2,NA,NA,"NY083","FBIDataToRight",NA,3,164,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.86542085008194,1.16004529216313
"NY","Richmond County",1,0,0,0,0,0,"wapo",1871,1949,36085,36085,1,NA,NA,NA,NA,"Richmond","Richmond","NYRichmond",468730,227289,241441,366865,58804,81051,9.7,69163,0.429,12.1,87.5,NA,NA,"NY085","FBIDataToRight",NA,19,1146,"USPSDToRight",1,0,0,0,0,0,"NY",31,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",201,2.28099370464422,1.05934910576049
"NY","Rockland County",0,0,0,0,1,0,"wapo",1872,1950,36087,36087,1,15,28,99,121,"Rockland","Rockland","NYRockland",311687,152879,158808,245232,42520,48783,12.2,79798,0.442,11.6,87.9,NA,NA,"NY087","FBIDataToRight",NA,3,262,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.88352755068893,1.03751029722017
"NY","Saratoga County",0,0,0,0,1,0,"wapo",1874,1952,36091,36091,55,1,29,13,83,"Saratoga","Saratoga","NYSaratoga",219607,108059,111548,208442,4814,5279,9.2,65508,0.408,7,91.8,NA,NA,"NY091","FBIDataToRight",1,0,104,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.71659491165954,0.963875248230847
"NY","Schenectady County",0,0,0,0,2,0,"wapo",1875,1953,36093,36093,55,13,22,107,105,"Schenectady","Schenectady","NYSchenectady",154727,74856,79871,126643,19582,8827,11.8,52062,0.422,12,90,NA,NA,"NY093","FBIDataToRight",NA,6,244,"USPSDToRight",0,0,0,1,0,0,"NY",31,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",202,1.23205743869606,1.0019862836502
"NY","Westchester County",0,2,0,0,0,0,"wapo",1888,1966,36119,36119,1,172,153,338,309,"Westchester","Westchester","NYWestchester",949113,456661,492452,719053,159366,207032,12.7,76993,0.535,9,87.4,NA,NA,"NY119","FBIDataToRight",1,13,856,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.86435344156308,1.0892224711202
"OH","Cuyahoga County",3,1,0,0,1,0,"wapo",2061,2139,39035,39035,15,369,74,398,136,"Cuyahoga","Cuyahoga","OHCuyahoga",1280122,607362,672760,834709,400344,61270,15.2,41407,0.485,18.2,86.4,NA,NA,"OH035","FBIDataToRight",1,50,781,"USPSDToRight",1,2,1,0,1,0,"OH",32,"SouthernLawCenterDataToRight",0,1,0,0,1,0,0,0,1,0,0,0,1,"BayesianPosterior",206,2.5366895933122,0.964679282097795
"OH","Franklin County",8,0,0,0,2,0,"wapo",2068,2146,39049,39049,34,471,152,120,82,"Franklin","Franklin","OHFranklin",1163414,566499,596915,829894,271994,55718,15.1,47621,0.46,18.8,88.9,NA,NA,"OH049","FBIDataToRight",6,25,250,"USPSDToRight",3,0,0,0,1,0,"OH",32,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,2,2,0,0,1,1,"BayesianPosterior",207,2.17001675338087,1.01878238225376
"OH","Greene County",0,0,0,0,1,0,"wapo",2072,2150,39057,39057,58,4,22,9,16,"Greene","Greene","OHGreene",161573,79100,82473,140529,13810,3439,12.3,52056,0.433,13.1,91.7,NA,NA,"OH057","FBIDataToRight",1,3,31,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.54030714659498,0.995668395838188
"OH","Hamilton County",3,1,0,0,1,0,"wapo",2074,2152,39061,39061,32,63,28,29,27,"Hamilton","Hamilton","OHHamilton",802374,385221,417153,559668,218115,20607,14.2,46359,0.493,18.5,87.7,NA,NA,"OH061","FBIDataToRight",3,33,449,"USPSDToRight",4,0,1,0,0,1,"OH",32,"SouthernLawCenterDataToRight",0,1,0,0,0,0,0,3,0,0,0,0,0,"BayesianPosterior",208,2.26499797597387,1.07533552426923
"OH","Hancock County",0,0,0,0,0,1,"wapo",2075,2153,39063,39063,68,1,1,3,9,"Hancock","Hancock","OHHancock",74782,36284,38498,70983,1852,3363,14.2,49918,0.42,11.9,90.7,NA,NA,"OH063","FBIDataToRight",NA,0,12,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.804285135222621,1.12140491081542
"OH","Jackson County",0,0,0,0,1,0,"wapo",2083,2161,39079,39079,61,NA,NA,0,2,"Jackson","Jackson","OHJackson",33225,16239,16986,32358,321,265,15.2,36791,0.457,22.5,79.4,NA,NA,"OH079","FBIDataToRight",NA,0,4,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.23437312612154,1.08531975358376
"OH","Lucas County",1,0,0,0,0,0,"wapo",2091,2170,39095,39095,68,4,5,10,15,"Lucas","Lucas","OHLucas",441815,213966,227849,336066,93384,26974,15.4,39200,0.474,19.8,87.1,NA,NA,"OH095","FBIDataToRight",NA,22,292,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,2.30750184850294,1.08806765252173
"OH","Mercer County",0,0,0,0,1,0,"wapo",2097,2176,39107,39107,58,0,5,0,4,"Mercer","Mercer","OHMercer",40814,20419,20395,39999,264,614,13.5,48521,0.387,9.6,88.3,NA,NA,"OH107","FBIDataToRight",NA,0,3,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.1831506371042,1.08728698194979
"OH","Montgomery County",2,0,0,0,0,0,"wapo",2100,2179,39113,39113,58,155,61,173,154,"Montgomery","Montgomery","OHMontgomery",535153,256961,278192,399423,120279,12177,15.1,40885,0.45,18,87.7,NA,NA,"OH113","FBIDataToRight",4,22,361,"USPSDToRight",1,0,0,0,1,0,"OH",32,"SouthernLawCenterDataToRight",1,0,0,0,0,0,0,0,0,0,0,1,1,"BayesianPosterior",209,2.33983105541566,1.10529341619045
"OH","Muskingum County",0,0,0,0,1,0,"wapo",2103,2182,39119,39119,202,NA,NA,NA,NA,"Muskingum","Muskingum","OHMuskingum",86074,41637,44437,80212,4827,650,14.2,40485,0.436,17.8,86.5,NA,NA,"OH119","FBIDataToRight",NA,2,24,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.39824402330004,1.11782982463275
"OH","Pike County",0,0,0,0,1,0,"wapo",2109,2188,39131,39131,34,0,1,0,4,"Pike","Pike","OHPike",28709,14254,14455,27779,441,207,15.1,35051,0.432,26.3,77.4,NA,NA,"OH131","FBIDataToRight",NA,0,0,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.12368946606837,1.09483502637424
"OH","Portage County",0,0,0,0,1,0,"wapo",2110,2189,39133,39133,15,11,35,13,40,"Portage","Portage","OHPortage",161419,78841,82578,149460,8127,2073,14.3,49287,0.433,15.1,90.4,NA,NA,"OH133","FBIDataToRight",NA,1,35,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.57989319548209,1.03813077673928
"OH","Richland County",0,0,0,0,1,0,"wapo",2113,2192,39139,39139,15,12,22,16,10,"Richland","Richland","OHRichland",124475,62927,61548,109340,13174,1732,15,41462,0.407,14.7,84.3,NA,NA,"OH139","FBIDataToRight",1,5,28,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.48097661243809,1.04963987377391
"OH","Stark County",0,0,0,0,1,0,"wapo",2119,2198,39151,39151,15,16,27,21,42,"Stark","Stark","OHStark",375586,181742,193844,334894,34284,5965,14.5,42805,0.44,14.6,87.8,NA,NA,"OH151","FBIDataToRight",NA,19,180,"USPSDToRight",0,0,0,0,1,0,"OH",32,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",210,1.973622039065,1.00021609630678
"OH","Summit County",0,0,0,0,2,1,"wapo",2120,2199,39153,39153,15,NA,NA,NA,NA,"Summit","Summit","OHSummit",541781,262012,279769,438957,85545,8660,13.9,45768,0.456,15.4,89.5,NA,NA,"OH153","FBIDataToRight",3,23,333,"USPSDToRight",0,0,0,0,1,0,"OH",32,"SouthernLawCenterDataToRight",0,0,0,0,0,0,1,0,0,0,0,0,1,"BayesianPosterior",211,1.13869488758623,0.845924533835746
"OH","Washington County",0,0,0,0,1,0,"wapo",2127,2206,39167,39167,188,0,11,0,7,"Washington","Washington","OHWashington",61778,30165,31613,59735,1084,461,14.6,41231,0.44,15.7,88,NA,NA,"OH167","FBIDataToRight",NA,2,11,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.27631668811588,1.06025963274183
"OH","Wood County",0,0,0,0,1,0,"wapo",2130,2209,39173,39173,68,3,9,6,20,"Wood","Wood","OHWood",125488,61347,64141,118243,3873,5663,11.8,49344,0.438,12.8,92.2,NA,NA,"OH173","FBIDataToRight",1,0,25,"USPSDToRight",0,0,0,0,0,1,"OH",32,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",212,1.52884363144991,1.0227739739186
"OK","Adair County",0,0,0,0,0,1,"wapo",2132,2211,40001,40001,60,0,1,1,5,"Adair","Adair","OKAdair",22683,11348,11335,10046,114,1197,24.9,30190,0.444,26.5,76.5,NA,NA,"OK001","FBIDataToRight",NA,4,19,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.369042277090239,1.23208841030823
"OK","Bryan County",0,0,0,0,0,1,"wapo",2138,2217,40013,40013,160,1,15,2,60,"Bryan","Bryan","OKBryan",42416,20743,21673,32967,1014,2107,24.9,36925,0.437,17.1,84.1,NA,NA,"OK013","FBIDataToRight",NA,5,115,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.572527254785001,1.10827846906689
"OK","Carter County",0,0,0,0,2,0,"wapo",2141,2220,40019,40019,160,15,33,22,83,"Carter","Carter","OKCarter",47557,23191,24366,36374,4157,2528,22.7,37316,0.448,18.4,83.2,NA,NA,"OK019","FBIDataToRight",NA,4,151,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.633192366180485,1.11248308587532
"OK","Cherokee County",0,0,0,0,2,0,"wapo",2142,2221,40021,40021,60,2,2,1,16,"Cherokee","Cherokee","OKCherokee",46987,23230,23757,25593,997,2952,29.5,33393,0.452,22,83.9,NA,NA,"OK021","FBIDataToRight",NA,1,25,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.588832607136557,1.07667562631421
"OK","Coal County",0,0,0,0,1,0,"wapo",2146,2225,40029,40029,160,0,3,0,2,"Coal","Coal","OKCoal",5925,2928,2997,4428,59,152,24.8,33472,0.419,21.7,78.5,NA,NA,"OK029","FBIDataToRight",NA,0,1,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,0.892453966211604,1.20481759801907
"OK","Comanche County",1,0,0,0,1,0,"wapo",2147,2226,40031,40031,142,66,72,63,78,"Comanche","Comanche","OKComanche",124098,63925,60173,83257,25713,13896,19.3,43394,0.419,17.4,88.5,NA,NA,"OK031","FBIDataToRight",NA,5,147,"USPSDToRight",1,0,0,0,0,0,"OK",33,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",213,1.36451692427905,1.0924772081235
"OK","Grady County",0,0,0,0,1,0,"wapo",2157,2236,40051,40051,45,3,26,7,43,"Grady","Grady","OKGrady",52431,26000,26431,45746,1665,2405,19.3,44036,0.418,16.4,85.3,NA,NA,"OK051","FBIDataToRight",NA,1,63,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.26598789109482,1.09168888764605
"OK","Logan County",0,0,0,0,1,0,"wapo",2173,2252,40083,40083,45,3,12,1,9,"Logan","Logan","OKLogan",41848,20720,21128,34733,4349,2170,20.9,49006,0.47,14.3,87.2,NA,NA,"OK083","FBIDataToRight",1,1,25,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.22697114265643,1.17132828034181
"OK","McCurtain County",1,0,0,0,1,0,"wapo",2176,2255,40089,40089,81,8,17,5,14,"Mccurtain","McCurtain","OKMcCurtain",33151,16245,16906,22922,3358,1552,24.9,30708,0.464,23.9,78.9,NA,NA,"OK089","FBIDataToRight",NA,0,30,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.04321924078028,1.17110045986848
"OK","McIntosh County",1,0,0,0,0,0,"wapo",2177,2256,40091,40091,60,0,4,1,8,"Mcintosh","McIntosh","OKMcIntosh",20252,10012,10240,14330,963,390,27,33771,0.42,20,77.1,NA,NA,"OK091","FBIDataToRight",NA,0,19,"USPSDToRight",NA,NA,NA,NA,NA,NA,NA,NA,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",NA,1.46181549768684,1.16641584288406
"OK","Muskogee County",1,0,0,0,0,0,"wapo",2182,2261,40101,40101,60,9,11,16,49,"Muskogee","Muskogee","OKMuskogee",70990,34695,36295,43920,9512,3688,22.5,38528,0.445,20.6,82.9,NA,NA,"OK101","FBIDataToRight",NA,5,128,"USPSDToRight",0,1,0,0,0,0,"OK",33,"SouthernLawCenterDataToRight",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BayesianPosterior",216,1.60595712514588,1.1835196466143
"OK","Oklahoma County",6,0,2,0,4,0,"wapo",2186,2265,40109,40109,45,212,275,467,710,"Oklahoma","Oklahoma","OKOklahoma",718633,351376,367257,518154,127678,108543,22.5,42758,0.49,17.6,85.4,NA,NA,"OK109","FBIDataToRight",1,35,1404,"USPSDToRight",1,1,0,0,0,0,"OK",33,"SouthernLawCenterDataToRight",0,0,0,0,0,0,0,0,3,0,0,0,1,"BayesianPosterior",217,1.46465780432728,0.968038431145268
